id,action_node_id,comp_type
icsd_093791,_1_2_5|tetragonal|icsd_093791,_1_2_5
icsd_025616,_1_2_5|orthorhombic|icsd_025616,_1_2_5
icsd_069987,_1_2_5|orthorhombic|icsd_069987,_1_2_5
icsd_088639,_1_2_5|orthorhombic|icsd_088639,_1_2_5
icsd_168000,_1_2_5|monoclinic|icsd_168000,_1_2_5
icsd_060061,_1_2_5|orthorhombic|icsd_060061,_1_2_5
icsd_062489,_1_2_5|orthorhombic|icsd_062489,_1_2_5
icsd_152005,_1_2_5|tetragonal|icsd_152005,_1_2_5
icsd_039634,_1_2_5|monoclinic|icsd_039634,_1_2_5
icsd_073666,_1_2_5|tetragonal|icsd_073666,_1_2_5
icsd_614183,_1_2_5|tetragonal|icsd_614183,_1_2_5
icsd_100457,_1_2_5|triclinic|icsd_100457,_1_2_5
icsd_066868,_1_2_5|cubic|icsd_066868,_1_2_5
icsd_056973,_1_2_5|orthorhombic|icsd_056973,_1_2_5
icsd_427679,_1_2_5|tetragonal|icsd_427679,_1_2_5
icsd_249888,_1_2_5|tetragonal|icsd_249888,_1_2_5
icsd_613539,_1_2_5|tetragonal|icsd_613539,_1_2_5
icsd_170765,_1_2_5|monoclinic|icsd_170765,_1_2_5
icsd_054157,_1_2_5|monoclinic|icsd_054157,_1_2_5
icsd_614140,_1_2_5|tetragonal|icsd_614140,_1_2_5
icsd_100399,_1_2_5|orthorhombic|icsd_100399,_1_2_5
icsd_023039,_1_2_5|triclinic|icsd_023039,_1_2_5
icsd_638588,_1_2_5|orthorhombic|icsd_638588,_1_2_5
icsd_159248,_1_2_5|tetragonal|icsd_159248,_1_2_5
icsd_061399,_1_2_5|monoclinic|icsd_061399,_1_2_5
icsd_613222,_1_2_5|tetragonal|icsd_613222,_1_2_5
icsd_069975,_1_2_5|monoclinic|icsd_069975,_1_2_5
icsd_418434,_1_2_5|triclinic|icsd_418434,_1_2_5
icsd_200751,_1_2_5|monoclinic|icsd_200751,_1_2_5
icsd_000417,_1_2_5|monoclinic|icsd_000417,_1_2_5
icsd_151989,_1_2_5|tetragonal|icsd_151989,_1_2_5
icsd_634787,_1_2_5|tetragonal|icsd_634787,_1_2_5
icsd_033867,_1_2_5|monoclinic|icsd_033867,_1_2_5
icsd_092954,_1_2_5|orthorhombic|icsd_092954,_1_2_5
icsd_040700,_1_2_5|hexagonal|icsd_040700,_1_2_5
icsd_655234,_1_2_5|monoclinic|icsd_655234,_1_2_5
icsd_169174,_1_2_5|tetragonal|icsd_169174,_1_2_5
icsd_077138,_1_2_5|orthorhombic|icsd_077138,_1_2_5
icsd_636877,_1_2_5|tetragonal|icsd_636877,_1_2_5
icsd_094740,_1_2_5|orthorhombic|icsd_094740,_1_2_5
icsd_167328,_1_2_5|orthorhombic|icsd_167328,_1_2_5
icsd_036215,_1_2_5|tetragonal|icsd_036215,_1_2_5
icsd_417900,_1_2_5|monoclinic|icsd_417900,_1_2_5
icsd_037232,_1_2_5|orthorhombic|icsd_037232,_1_2_5
icsd_081371,_1_2_5|orthorhombic|icsd_081371,_1_2_5
icsd_171567,_1_2_5|orthorhombic|icsd_171567,_1_2_5
icsd_004120,_1_2_5|monoclinic|icsd_004120,_1_2_5
icsd_169738,_1_2_5|orthorhombic|icsd_169738,_1_2_5
icsd_161265,_1_2_5|orthorhombic|icsd_161265,_1_2_5
icsd_248033,_1_2_5|monoclinic|icsd_248033,_1_2_5
icsd_151577,_1_2_5|triclinic|icsd_151577,_1_2_5
icsd_152021,_1_2_5|tetragonal|icsd_152021,_1_2_5
icsd_624883,_1_2_5|monoclinic|icsd_624883,_1_2_5
icsd_024133,_1_2_5|orthorhombic|icsd_024133,_1_2_5
icsd_261469,_1_2_5|orthorhombic|icsd_261469,_1_2_5
icsd_417031,_1_2_5|monoclinic|icsd_417031,_1_2_5
icsd_088640,_1_2_5|orthorhombic|icsd_088640,_1_2_5
icsd_034831,_1_2_5|monoclinic|icsd_034831,_1_2_5
icsd_201996,_1_2_5|monoclinic|icsd_201996,_1_2_5
icsd_062488,_1_2_5|monoclinic|icsd_062488,_1_2_5
icsd_151987,_1_2_5|tetragonal|icsd_151987,_1_2_5
icsd_196227,_1_2_5|tetragonal|icsd_196227,_1_2_5
icsd_407955,_1_2_5|monoclinic|icsd_407955,_1_2_5
icsd_084668,_1_2_5|orthorhombic|icsd_084668,_1_2_5
icsd_081864,_1_2_5|tetragonal|icsd_081864,_1_2_5
icsd_414140,_1_2_5|orthorhombic|icsd_414140,_1_2_5
icsd_260425,_1_2_5|monoclinic|icsd_260425,_1_2_5
icsd_059727,_1_2_5|monoclinic|icsd_059727,_1_2_5
icsd_151992,_1_2_5|tetragonal|icsd_151992,_1_2_5
icsd_162369,_1_2_5|orthorhombic|icsd_162369,_1_2_5
icsd_636350,_1_2_5|orthorhombic|icsd_636350,_1_2_5
icsd_109111,_1_2_5|tetragonal|icsd_109111,_1_2_5
icsd_082092,_1_2_5|tetragonal|icsd_082092,_1_2_5
icsd_426821,_1_2_5|tetragonal|icsd_426821,_1_2_5
icsd_051468,_1_2_5|monoclinic|icsd_051468,_1_2_5
icsd_069675,_1_2_5|tetragonal|icsd_069675,_1_2_5
icsd_024742,_1_2_5|orthorhombic|icsd_024742,_1_2_5
icsd_098671,_1_2_5|orthorhombic|icsd_098671,_1_2_5
icsd_100313,_1_2_5|orthorhombic|icsd_100313,_1_2_5
icsd_250752,_1_2_5|orthorhombic|icsd_250752,_1_2_5
icsd_083741,_1_2_5|monoclinic|icsd_083741,_1_2_5
icsd_151571,_1_2_5|triclinic|icsd_151571,_1_2_5
icsd_614184,_1_2_5|tetragonal|icsd_614184,_1_2_5
icsd_036183,_1_2_5|orthorhombic|icsd_036183,_1_2_5
icsd_262403,_1_2_5|monoclinic|icsd_262403,_1_2_5
icsd_028061,_1_2_5|orthorhombic|icsd_028061,_1_2_5
icsd_027408,_1_2_5|monoclinic|icsd_027408,_1_2_5
icsd_040698,_1_2_5|hexagonal|icsd_040698,_1_2_5
icsd_160916,_1_2_5|orthorhombic|icsd_160916,_1_2_5
icsd_082689,_1_2_5|orthorhombic|icsd_082689,_1_2_5
icsd_036452,_1_2_5|trigonal|icsd_036452,_1_2_5
icsd_014140,_1_2_5|orthorhombic|icsd_014140,_1_2_5
icsd_085554,_1_2_5|monoclinic|icsd_085554,_1_2_5
icsd_409210,_1_2_5|orthorhombic|icsd_409210,_1_2_5
icsd_413858,_1_2_5|triclinic|icsd_413858,_1_2_5
icsd_408287,_1_1_2_3|monoclinic|icsd_408287,_1_1_2_3
icsd_056847,_1_1_2_3|monoclinic|icsd_056847,_1_1_2_3
icsd_172346,_1_1_2_3|orthorhombic|icsd_172346,_1_1_2_3
icsd_060949,_1_1_2_3|monoclinic|icsd_060949,_1_1_2_3
icsd_188039,_1_1_2_3|monoclinic|icsd_188039,_1_1_2_3
icsd_028096,_1_1_2_3|orthorhombic|icsd_028096,_1_1_2_3
icsd_069870,_1_1_2_3|tetragonal|icsd_069870,_1_1_2_3
icsd_009710,_1_1_2_3|orthorhombic|icsd_009710,_1_1_2_3
icsd_420917,_1_1_2_3|monoclinic|icsd_420917,_1_1_2_3
icsd_001311,_1_1_2_3|orthorhombic|icsd_001311,_1_1_2_3
icsd_093372,_1_1_2_3|monoclinic|icsd_093372,_1_1_2_3
icsd_067524,_1_1_2_3|orthorhombic|icsd_067524,_1_1_2_3
icsd_421091,_1_1_2_3|monoclinic|icsd_421091,_1_1_2_3
icsd_085412,_1_1_2_3|cubic|icsd_085412,_1_1_2_3
icsd_409319,_1_1_2_3|monoclinic|icsd_409319,_1_1_2_3
icsd_091338,_1_1_2_3|cubic|icsd_091338,_1_1_2_3
icsd_172343,_1_1_2_3|orthorhombic|icsd_172343,_1_1_2_3
icsd_412371,_1_1_2_3|monoclinic|icsd_412371,_1_1_2_3
icsd_028211,_1_1_2_3|orthorhombic|icsd_028211,_1_1_2_3
icsd_081878,_1_1_2_3|tetragonal|icsd_081878,_1_1_2_3
icsd_075429,_1_1_2_3|triclinic|icsd_075429,_1_1_2_3
icsd_067145,_1_1_2_3|tetragonal|icsd_067145,_1_1_2_3
icsd_063379,_1_1_2_3|monoclinic|icsd_063379,_1_1_2_3
icsd_423430,_1_1_2_3|hexagonal|icsd_423430,_1_1_2_3
icsd_091339,_1_1_2_3|cubic|icsd_091339,_1_1_2_3
icsd_033261,_1_1_2_3|orthorhombic|icsd_033261,_1_1_2_3
icsd_414292,_1_1_2_3|orthorhombic|icsd_414292,_1_1_2_3
icsd_420015,_1_1_2_3|triclinic|icsd_420015,_1_1_2_3
icsd_170859,_1_1_2_3|triclinic|icsd_170859,_1_1_2_3
icsd_415483,_1_1_2_3|monoclinic|icsd_415483,_1_1_2_3
icsd_023418,_1_1_2_3|orthorhombic|icsd_023418,_1_1_2_3
icsd_079261,_1_1_2_3|tetragonal|icsd_079261,_1_1_2_3
icsd_062136,_1_1_2_3|orthorhombic|icsd_062136,_1_1_2_3
icsd_048177,_1_1_2_3|orthorhombic|icsd_048177,_1_1_2_3
icsd_081678,_1_1_2_3|monoclinic|icsd_081678,_1_1_2_3
icsd_261184,_1_1_2_3|tetragonal|icsd_261184,_1_1_2_3
icsd_248120,_1_1_2_3|triclinic|icsd_248120,_1_1_2_3
icsd_200264,_1_1_2_3|monoclinic|icsd_200264,_1_1_2_3
icsd_056880,_1_1_2_3|tetragonal|icsd_056880,_1_1_2_3
icsd_408288,_1_1_2_3|orthorhombic|icsd_408288,_1_1_2_3
icsd_411530,_1_1_2_3|orthorhombic|icsd_411530,_1_1_2_3
icsd_008013,_1_1_2_3|orthorhombic|icsd_008013,_1_1_2_3
icsd_036612,_1_1_2_3|orthorhombic|icsd_036612,_1_1_2_3
icsd_026338,_1_1_2_3|monoclinic|icsd_026338,_1_1_2_3
icsd_098907,_1_1_2_3|monoclinic|icsd_098907,_1_1_2_3
icsd_423989,_1_1_2_3|monoclinic|icsd_423989,_1_1_2_3
icsd_412372,_1_1_2_3|monoclinic|icsd_412372,_1_1_2_3
icsd_055536,_1_1_2_3|tetragonal|icsd_055536,_1_1_2_3
icsd_067525,_1_1_2_3|orthorhombic|icsd_067525,_1_1_2_3
icsd_060759,_1_1_2_3|monoclinic|icsd_060759,_1_1_2_3
icsd_169135,_1_1_2_3|orthorhombic|icsd_169135,_1_1_2_3
icsd_099125,_1_1_2_3|monoclinic|icsd_099125,_1_1_2_3
icsd_418297,_1_1_2_3|monoclinic|icsd_418297,_1_1_2_3
icsd_170925,_1_1_2_3|orthorhombic|icsd_170925,_1_1_2_3
icsd_015691,_1_1_2_3|orthorhombic|icsd_015691,_1_1_2_3
Li1Cd2Cl3S1_sg127_icsd_261184_1,_1_1_2_3|tetragonal|Li1Cd2Cl3S1_sg127_icsd_261184_1,_1_1_2_3
icsd_036380,_1_1_2_3|orthorhombic|icsd_036380,_1_1_2_3
icsd_081877,_1_1_2_3|tetragonal|icsd_081877,_1_1_2_3
icsd_056746,_1_1_2_3|orthorhombic|icsd_056746,_1_1_2_3
icsd_043862,_1_1_2_3|cubic|icsd_043862,_1_1_2_3
icsd_412254,_1_1_2_3|hexagonal|icsd_412254,_1_1_2_3
icsd_201358,_1_1_2_3|tetragonal|icsd_201358,_1_1_2_3
icsd_640213,_1_1_2_3|trigonal|icsd_640213,_1_1_2_3
icsd_604195,_1_3_5|hexagonal|icsd_604195,_1_3_5
icsd_055076,_1_3_5|orthorhombic|icsd_055076,_1_3_5
icsd_057167,_1_3_5|hexagonal|icsd_057167,_1_3_5
icsd_023036,_1_3_5|orthorhombic|icsd_023036,_1_3_5
icsd_095240,_1_3_5|hexagonal|icsd_095240,_1_3_5
icsd_410190,_1_3_5|monoclinic|icsd_410190,_1_3_5
icsd_200794,_1_3_5|orthorhombic|icsd_200794,_1_3_5
icsd_613552,_1_3_5|hexagonal|icsd_613552,_1_3_5
icsd_086373,_1_3_5|orthorhombic|icsd_086373,_1_3_5
icsd_402329,_1_3_5|trigonal|icsd_402329,_1_3_5
icsd_609294,_1_3_5|hexagonal|icsd_609294,_1_3_5
icsd_097539,_1_3_5|hexagonal|icsd_097539,_1_3_5
icsd_095238,_1_3_5|hexagonal|icsd_095238,_1_3_5
icsd_656058,_1_3_5|monoclinic|icsd_656058,_1_3_5
icsd_200110,_1_3_5|monoclinic|icsd_200110,_1_3_5
icsd_083906,_1_3_5|hexagonal|icsd_083906,_1_3_5
icsd_040505,_1_3_5|orthorhombic|icsd_040505,_1_3_5
icsd_001383,_1_3_5|monoclinic|icsd_001383,_1_3_5
icsd_656302,_1_3_5|hexagonal|icsd_656302,_1_3_5
icsd_415727,_1_3_5|hexagonal|icsd_415727,_1_3_5
icsd_106753,_1_3_5|hexagonal|icsd_106753,_1_3_5
icsd_416952,_1_3_5|monoclinic|icsd_416952,_1_3_5
icsd_656296,_1_3_5|hexagonal|icsd_656296,_1_3_5
icsd_618767,_1_3_5|hexagonal|icsd_618767,_1_3_5
icsd_017058,_1_3_5|monoclinic|icsd_017058,_1_3_5
icsd_095239,_1_3_5|hexagonal|icsd_095239,_1_3_5
icsd_655236,_1_3_5|monoclinic|icsd_655236,_1_3_5
icsd_415529,_1_3_5|orthorhombic|icsd_415529,_1_3_5
icsd_029285,_1_3_5|hexagonal|icsd_029285,_1_3_5
icsd_168592,_1_3_5|hexagonal|icsd_168592,_1_3_5
icsd_000280,_1_3_5|orthorhombic|icsd_000280,_1_3_5
icsd_260033,_1_3_5|orthorhombic|icsd_260033,_1_3_5
icsd_415201,_1_3_5|orthorhombic|icsd_415201,_1_3_5
icsd_603727,_1_3_5|orthorhombic|icsd_603727,_1_3_5
icsd_074761,_1_3_5|monoclinic|icsd_074761,_1_3_5
icsd_064672,_1_3_5|monoclinic|icsd_064672,_1_3_5
icsd_050738,_1_3_5|tetragonal|icsd_050738,_1_3_5
icsd_611352,_1_3_5|hexagonal|icsd_611352,_1_3_5
icsd_084911,_1_3_5|orthorhombic|icsd_084911,_1_3_5
icsd_614916,_1_3_5|hexagonal|icsd_614916,_1_3_5
icsd_656298,_1_3_5|hexagonal|icsd_656298,_1_3_5
icsd_604203,_1_3_5|hexagonal|icsd_604203,_1_3_5
icsd_203087,_1_3_5|tetragonal|icsd_203087,_1_3_5
icsd_028493,_1_3_5|monoclinic|icsd_028493,_1_3_5
icsd_428142,_1_3_5|orthorhombic|icsd_428142,_1_3_5
icsd_648093,_1_3_5|hexagonal|icsd_648093,_1_3_5
icsd_656295,_1_3_5|hexagonal|icsd_656295,_1_3_5
icsd_088202,_1_3_5|tetragonal|icsd_088202,_1_3_5
icsd_427418,_1_3_5|monoclinic|icsd_427418,_1_3_5
icsd_083905,_1_3_5|hexagonal|icsd_083905,_1_3_5
icsd_656294,_1_3_5|hexagonal|icsd_656294,_1_3_5
icsd_651545,_1_3_5|hexagonal|icsd_651545,_1_3_5
icsd_656024,_1_3_5|monoclinic|icsd_656024,_1_3_5
icsd_412365,_1_3_5|monoclinic|icsd_412365,_1_3_5
icsd_094418,_1_3_5|orthorhombic|icsd_094418,_1_3_5
icsd_656289,_1_3_5|hexagonal|icsd_656289,_1_3_5
icsd_074762,_1_3_5|monoclinic|icsd_074762,_1_3_5
icsd_073881,_1_3_5|orthorhombic|icsd_073881,_1_3_5
icsd_036637,_1_3_5|trigonal|icsd_036637,_1_3_5
icsd_026377,_1_3_5|orthorhombic|icsd_026377,_1_3_5
icsd_107517,_1_3_5|monoclinic|icsd_107517,_1_3_5
icsd_624622,_1_3_5|orthorhombic|icsd_624622,_1_3_5
icsd_300188,_1_3_5|monoclinic|icsd_300188,_1_3_5
icsd_614404,_1_3_5|hexagonal|icsd_614404,_1_3_5
icsd_415199,_1_3_5|orthorhombic|icsd_415199,_1_3_5
icsd_014114,_1_3_5|tetragonal|icsd_014114,_1_3_5
icsd_033915,_1_3_5|orthorhombic|icsd_033915,_1_3_5
icsd_183490,_1_3_5|hexagonal|icsd_183490,_1_3_5
icsd_409488,_1_3_5|monoclinic|icsd_409488,_1_3_5
icsd_300186,_1_3_5|orthorhombic|icsd_300186,_1_3_5
icsd_604081,_1_3_5|hexagonal|icsd_604081,_1_3_5
icsd_614396,_1_3_5|hexagonal|icsd_614396,_1_3_5
icsd_026859,_1_3_5|hexagonal|icsd_026859,_1_3_5
icsd_659149,_1_3_5|hexagonal|icsd_659149,_1_3_5
icsd_281029,_1_3_5|orthorhombic|icsd_281029,_1_3_5
icsd_656291,_1_3_5|hexagonal|icsd_656291,_1_3_5
icsd_618188,_1_3_5|hexagonal|icsd_618188,_1_3_5
icsd_153608,_1_3_5|hexagonal|icsd_153608,_1_3_5
icsd_014398,_1_3_5|hexagonal|icsd_014398,_1_3_5
icsd_604207,_1_3_5|hexagonal|icsd_604207,_1_3_5
icsd_604194,_1_3_5|hexagonal|icsd_604194,_1_3_5
icsd_081302,_1_3_5|orthorhombic|icsd_081302,_1_3_5
icsd_617982,_1_3_5|hexagonal|icsd_617982,_1_3_5
icsd_201198,_1_3_5|monoclinic|icsd_201198,_1_3_5
icsd_606294,_1_3_5|hexagonal|icsd_606294,_1_3_5
icsd_659148,_1_3_5|hexagonal|icsd_659148,_1_3_5
icsd_427689,_1_3_5|monoclinic|icsd_427689,_1_3_5
icsd_659158,_1_3_5|hexagonal|icsd_659158,_1_3_5
icsd_038206,_1_3_5|orthorhombic|icsd_038206,_1_3_5
icsd_604204,_1_3_5|hexagonal|icsd_604204,_1_3_5
icsd_023170,_1_3_5|tetragonal|icsd_023170,_1_3_5
icsd_057401,_1_3_5|monoclinic|icsd_057401,_1_3_5
icsd_050725,_1_3_5|hexagonal|icsd_050725,_1_3_5
icsd_095241,_1_3_5|hexagonal|icsd_095241,_1_3_5
icsd_604196,_1_3_5|hexagonal|icsd_604196,_1_3_5
icsd_300261,_1_3_5|monoclinic|icsd_300261,_1_3_5
icsd_157999,_1_3_5|tetragonal|icsd_157999,_1_3_5
icsd_650833,_1_3_5|hexagonal|icsd_650833,_1_3_5
icsd_419852,_1_3_5|tetragonal|icsd_419852,_1_3_5
icsd_391034,_1_3_5|orthorhombic|icsd_391034,_1_3_5
icsd_073893,_1_3_5|tetragonal|icsd_073893,_1_3_5
icsd_171229,_1_3_5|monoclinic|icsd_171229,_1_3_5
icsd_010102,_1_3_5|tetragonal|icsd_010102,_1_3_5
icsd_065191,_1_3_5|tetragonal|icsd_065191,_1_3_5
icsd_418933,_1_3_5|tetragonal|icsd_418933,_1_3_5
icsd_604229,_1_3_5|hexagonal|icsd_604229,_1_3_5
icsd_001262,_1_3_5|tetragonal|icsd_001262,_1_3_5
icsd_024625,_1_3_5|trigonal|icsd_024625,_1_3_5
icsd_004325,_1_3_5|tetragonal|icsd_004325,_1_3_5
icsd_409778,_1_3_5|hexagonal|icsd_409778,_1_3_5
icsd_603995,_1_3_5|hexagonal|icsd_603995,_1_3_5
icsd_041536,_1_3_5|orthorhombic|icsd_041536,_1_3_5
icsd_617535,_1_3_5|hexagonal|icsd_617535,_1_3_5
icsd_659160,_1_3_5|hexagonal|icsd_659160,_1_3_5
icsd_066026,_1_3_5|monoclinic|icsd_066026,_1_3_5
icsd_300189,_1_3_5|monoclinic|icsd_300189,_1_3_5
icsd_604205,_1_3_5|hexagonal|icsd_604205,_1_3_5
icsd_015594,_1_3_5|orthorhombic|icsd_015594,_1_3_5
icsd_089570,_1_3_5|orthorhombic|icsd_089570,_1_3_5
icsd_036277,_1_3_5|hexagonal|icsd_036277,_1_3_5
icsd_614400,_1_3_5|hexagonal|icsd_614400,_1_3_5
icsd_415092,_1_3_5|triclinic|icsd_415092,_1_3_5
icsd_614407,_1_3_5|hexagonal|icsd_614407,_1_3_5
icsd_424931,_1_3_5|monoclinic|icsd_424931,_1_3_5
icsd_419822,_1_3_5|monoclinic|icsd_419822,_1_3_5
icsd_042913,_1_3_5|hexagonal|icsd_042913,_1_3_5
icsd_415703,_1_3_5|orthorhombic|icsd_415703,_1_3_5
icsd_106250,_1_3_5|hexagonal|icsd_106250,_1_3_5
icsd_079200,_1_3_5|orthorhombic|icsd_079200,_1_3_5
icsd_059667,_1_3_5|monoclinic|icsd_059667,_1_3_5
icsd_609885,_1_3_5|hexagonal|icsd_609885,_1_3_5
icsd_300187,_1_3_5|monoclinic|icsd_300187,_1_3_5
icsd_246171,_1_3_5|orthorhombic|icsd_246171,_1_3_5
icsd_659151,_1_3_5|hexagonal|icsd_659151,_1_3_5
icsd_038311,_1_3_5|orthorhombic|icsd_038311,_1_3_5
icsd_165098,_1_3_5|hexagonal|icsd_165098,_1_3_5
icsd_025363,_1_3_5|orthorhombic|icsd_025363,_1_3_5
icsd_084855,_1_3_5|orthorhombic|icsd_084855,_1_3_5
icsd_040559,_1_3_5|monoclinic|icsd_040559,_1_3_5
icsd_085884,_1_3_5|orthorhombic|icsd_085884,_1_3_5
icsd_091545,_1_3_5|orthorhombic|icsd_091545,_1_3_5
icsd_073143,_1_3_5|monoclinic|icsd_073143,_1_3_5
icsd_409486,_1_3_5|monoclinic|icsd_409486,_1_3_5
icsd_154496,_1_3_5|orthorhombic|icsd_154496,_1_3_5
icsd_402124,_1_3_5|monoclinic|icsd_402124,_1_3_5
icsd_080907,_1_3_5|hexagonal|icsd_080907,_1_3_5
icsd_200517,_1_3_5|monoclinic|icsd_200517,_1_3_5
icsd_081100,_1_3_5|monoclinic|icsd_081100,_1_3_5
icsd_107450,_1_3_5|orthorhombic|icsd_107450,_1_3_5
icsd_023632,_1_3_5|monoclinic|icsd_023632,_1_3_5
icsd_100275,_1_3_5|monoclinic|icsd_100275,_1_3_5
icsd_076357,_1_3_5|orthorhombic|icsd_076357,_1_3_5
icsd_035389,_1_3_5|hexagonal|icsd_035389,_1_3_5
icsd_061514,_1_3_5|hexagonal|icsd_061514,_1_3_5
icsd_025101,_1_3_5|monoclinic|icsd_025101,_1_3_5
icsd_033914,_1_3_5|orthorhombic|icsd_033914,_1_3_5
icsd_085309,_1_3_5|orthorhombic|icsd_085309,_1_3_5
icsd_200875,_1_3_5|tetragonal|icsd_200875,_1_3_5
icsd_300191,_1_3_5|orthorhombic|icsd_300191,_1_3_5
icsd_618792,_1_3_5|hexagonal|icsd_618792,_1_3_5
icsd_604202,_1_3_5|hexagonal|icsd_604202,_1_3_5
icsd_002081,_1_3_5|orthorhombic|icsd_002081,_1_3_5
icsd_130022,_1_3_5|orthorhombic|icsd_130022,_1_3_5
icsd_416999,_1_3_5|trigonal|icsd_416999,_1_3_5
icsd_004326,_1_3_5|orthorhombic|icsd_004326,_1_3_5
icsd_604206,_1_3_5|hexagonal|icsd_604206,_1_3_5
icsd_605789,_1_3_5|hexagonal|icsd_605789,_1_3_5
icsd_035285,_1_3_5|tetragonal|icsd_035285,_1_3_5
icsd_604197,_1_3_5|hexagonal|icsd_604197,_1_3_5
icsd_656301,_1_3_5|hexagonal|icsd_656301,_1_3_5
icsd_001449,_1_3_5|tetragonal|icsd_001449,_1_3_5
icsd_644926,_1_3_5|monoclinic|icsd_644926,_1_3_5
icsd_637826,_1_3_5|hexagonal|icsd_637826,_1_3_5
icsd_659162,_1_3_5|hexagonal|icsd_659162,_1_3_5
icsd_416609,_1_3_5|hexagonal|icsd_416609,_1_3_5
icsd_423027,_1_3_5|monoclinic|icsd_423027,_1_3_5
icsd_059987,_1_1_6|tetragonal|icsd_059987,_1_1_6
icsd_063309,_1_1_6|triclinic|icsd_063309,_1_1_6
icsd_015121,_1_1_6|trigonal|icsd_015121,_1_1_6
icsd_025012,_1_1_6|trigonal|icsd_025012,_1_1_6
icsd_409938,_1_1_6|trigonal|icsd_409938,_1_1_6
icsd_026594,_1_1_6|tetragonal|icsd_026594,_1_1_6
icsd_155691,_1_1_6|monoclinic|icsd_155691,_1_1_6
icsd_036518,_1_1_6|monoclinic|icsd_036518,_1_1_6
icsd_068277,_1_1_6|monoclinic|icsd_068277,_1_1_6
icsd_030117,_1_1_6|triclinic|icsd_030117,_1_1_6
icsd_015107,_1_1_6|trigonal|icsd_015107,_1_1_6
icsd_201886,_1_1_6|trigonal|icsd_201886,_1_1_6
icsd_024786,_1_1_6|monoclinic|icsd_024786,_1_1_6
icsd_174516,_1_1_6|orthorhombic|icsd_174516,_1_1_6
icsd_025017,_1_1_6|trigonal|icsd_025017,_1_1_6
icsd_090615,_1_1_6|cubic|icsd_090615,_1_1_6
icsd_075384,_1_1_6|tetragonal|icsd_075384,_1_1_6
icsd_023924,_1_1_6|trigonal|icsd_023924,_1_1_6
icsd_417954,_1_1_6|trigonal|icsd_417954,_1_1_6
icsd_078771,_1_1_6|monoclinic|icsd_078771,_1_1_6
icsd_028899,_1_1_6|cubic|icsd_028899,_1_1_6
icsd_056258,_1_1_6|trigonal|icsd_056258,_1_1_6
icsd_183914,_1_1_6|trigonal|icsd_183914,_1_1_6
icsd_407220,_1_1_6|triclinic|icsd_407220,_1_1_6
icsd_184562,_1_1_6|trigonal|icsd_184562,_1_1_6
icsd_170333,_1_1_6|orthorhombic|icsd_170333,_1_1_6
icsd_418627,_1_1_6|orthorhombic|icsd_418627,_1_1_6
icsd_026614,_1_1_6|trigonal|icsd_026614,_1_1_6
icsd_039666,_1_1_6|trigonal|icsd_039666,_1_1_6
icsd_036122,_1_1_6|orthorhombic|icsd_036122,_1_1_6
icsd_015120,_1_1_6|trigonal|icsd_015120,_1_1_6
icsd_015343,_1_1_6|trigonal|icsd_015343,_1_1_6
icsd_076653,_1_1_6|cubic|icsd_076653,_1_1_6
icsd_001242,_1_1_6|monoclinic|icsd_001242,_1_1_6
icsd_065712,_1_1_6|trigonal|icsd_065712,_1_1_6
icsd_094456,_1_1_6|cubic|icsd_094456,_1_1_6
icsd_247043,_1_1_6|trigonal|icsd_247043,_1_1_6
icsd_025522,_1_1_6|cubic|icsd_025522,_1_1_6
icsd_004051,_1_1_6|orthorhombic|icsd_004051,_1_1_6
icsd_181424,_1_1_6|monoclinic|icsd_181424,_1_1_6
icsd_026510,_1_1_6|monoclinic|icsd_026510,_1_1_6
icsd_035722,_1_1_6|trigonal|icsd_035722,_1_1_6
icsd_411194,_1_1_6|orthorhombic|icsd_411194,_1_1_6
icsd_084381,_1_1_6|triclinic|icsd_084381,_1_1_6
icsd_407221,_1_1_6|triclinic|icsd_407221,_1_1_6
icsd_025817,_1_1_6|monoclinic|icsd_025817,_1_1_6
icsd_088416,_1_1_6|orthorhombic|icsd_088416,_1_1_6
icsd_067977,_1_1_6|monoclinic|icsd_067977,_1_1_6
icsd_078770,_1_1_6|orthorhombic|icsd_078770,_1_1_6
icsd_025521,_1_1_6|trigonal|icsd_025521,_1_1_6
icsd_001697,_1_1_6|monoclinic|icsd_001697,_1_1_6
icsd_074831,_1_1_6|trigonal|icsd_074831,_1_1_6
icsd_036517,_1_1_6|tetragonal|icsd_036517,_1_1_6
icsd_411493,_1_1_6|monoclinic|icsd_411493,_1_1_6
icsd_015119,_1_1_6|trigonal|icsd_015119,_1_1_6
icsd_161309,_1_1_6|orthorhombic|icsd_161309,_1_1_6
icsd_025538,_1_1_6|cubic|icsd_025538,_1_1_6
icsd_033789,_1_1_6|trigonal|icsd_033789,_1_1_6
icsd_181422,_1_1_6|orthorhombic|icsd_181422,_1_1_6
icsd_074830,_1_1_6|trigonal|icsd_074830,_1_1_6
icsd_184565,_1_1_6|cubic|icsd_184565,_1_1_6
icsd_051505,_1_1_6|triclinic|icsd_051505,_1_1_6
icsd_033788,_1_1_6|trigonal|icsd_033788,_1_1_6
icsd_408070,_1_1_6|trigonal|icsd_408070,_1_1_6
icsd_417952,_1_1_6|trigonal|icsd_417952,_1_1_6
icsd_042509,_1_1_6|tetragonal|icsd_042509,_1_1_6
icsd_016663,_1_1_6|trigonal|icsd_016663,_1_1_6
